"target_doi","year","count"
"10.1016/j.drugalcdep.2017.01.037",2020,19
"10.1016/j.drugalcdep.2017.01.037",2021,4
"10.1016/j.drugalcdep.2017.12.015",2019,3
"10.1016/j.drugalcdep.2017.12.015",2020,2
"10.1016/j.drugalcdep.2017.12.015",2021,1
"10.1016/j.eatbeh.2009.07.008",2011,5
"10.1016/j.eatbeh.2009.07.008",2012,16
"10.1016/j.eatbeh.2009.07.008",2013,2
"10.1016/j.eatbeh.2009.07.008",2014,4
"10.1016/j.eatbeh.2009.07.008",2015,3
"10.1016/j.eatbeh.2009.07.008",2016,6
"10.1016/j.eatbeh.2009.07.008",2017,4
"10.1016/j.eatbeh.2009.07.008",2018,9
"10.1016/j.eatbeh.2009.07.008",2020,6
"10.1016/j.eatbeh.2009.07.008",2021,2
"10.1016/j.ebiom.2017.09.031",2017,1
"10.1016/j.ebiom.2017.09.031",2018,1
"10.1016/j.ebiom.2017.09.031",2019,7
"10.1016/j.ebiom.2017.09.031",2020,3
"10.1016/j.ebiom.2017.11.025",2019,3
"10.1016/j.ebiom.2017.11.025",2020,1
"10.1016/j.ebiom.2017.11.025",2021,1
"10.1016/j.ejrad.2018.01.003",2018,5
"10.1016/j.ejrad.2018.01.003",2019,4
"10.1016/j.ejrad.2018.01.003",2020,2
"10.1016/j.ejrad.2018.01.003",2021,2
"10.1016/j.encep.2008.01.005",2010,2
"10.1016/j.encep.2008.01.005",2012,2
"10.1016/j.encep.2008.01.005",2013,3
"10.1016/j.encep.2008.01.005",2015,2
"10.1016/j.encep.2008.01.005",2016,2
"10.1016/j.encep.2008.01.005",2017,2
"10.1016/j.encep.2008.01.005",2018,1
"10.1016/j.encep.2008.01.005",2019,4
"10.1016/j.encep.2008.01.005",2021,2
"10.1016/j.encep.2008.01.005",,1
"10.1016/j.eplepsyres.2015.01.002",2015,7
"10.1016/j.eplepsyres.2015.01.002",2016,1
"10.1016/j.eplepsyres.2015.01.002",2018,1
"10.1016/j.eplepsyres.2015.01.002",,1
"10.1016/j.eplepsyres.2017.05.004",2019,3
"10.1016/j.euroneuro.2011.02.001",2011,3
"10.1016/j.euroneuro.2011.02.001",2012,3
"10.1016/j.euroneuro.2011.02.001",2013,5
"10.1016/j.euroneuro.2011.02.001",2014,18
"10.1016/j.euroneuro.2011.02.001",2015,3
"10.1016/j.euroneuro.2011.02.001",2016,4
"10.1016/j.euroneuro.2011.02.001",2017,1
"10.1016/j.euroneuro.2011.02.001",2019,2
"10.1016/j.euroneuro.2011.11.001",2013,1
"10.1016/j.euroneuro.2012.04.018",2012,1
"10.1016/j.euroneuro.2012.04.018",2013,3
"10.1016/j.euroneuro.2012.04.018",2014,11
"10.1016/j.euroneuro.2012.04.018",2015,8
"10.1016/j.euroneuro.2012.04.018",2016,8
"10.1016/j.euroneuro.2012.04.018",2017,10
"10.1016/j.euroneuro.2012.04.018",2018,9
"10.1016/j.euroneuro.2012.04.018",2019,6
"10.1016/j.euroneuro.2012.04.018",2020,3
"10.1016/j.euroneuro.2012.04.018",2021,7
"10.1016/j.euroneuro.2013.08.002",2014,10
"10.1016/j.euroneuro.2013.08.002",2015,3
"10.1016/j.euroneuro.2013.08.002",2016,1
"10.1016/j.euroneuro.2013.08.002",2017,6
"10.1016/j.euroneuro.2013.08.002",2021,3
"10.1016/j.euroneuro.2013.09.004",2014,5
"10.1016/j.euroneuro.2013.09.004",2015,6
"10.1016/j.euroneuro.2013.09.004",2016,1
"10.1016/j.euroneuro.2013.09.004",2017,1
"10.1016/j.euroneuro.2013.09.004",2019,2
"10.1016/j.euroneuro.2014.11.018",2015,1
"10.1016/j.euroneuro.2014.11.018",2016,4
"10.1016/j.euroneuro.2014.11.018",2017,4
"10.1016/j.euroneuro.2014.11.018",2018,16
"10.1016/j.euroneuro.2014.11.018",2019,4
"10.1016/j.euroneuro.2014.11.018",2020,1
"10.1016/j.euroneuro.2014.11.018",2021,8
"10.1016/j.euroneuro.2015.08.007",2016,1
"10.1016/j.euroneuro.2015.08.007",2017,2
"10.1016/j.euroneuro.2015.08.007",2018,3
"10.1016/j.euroneuro.2015.08.007",2019,2
"10.1016/j.euroneuro.2015.08.017",2016,3
"10.1016/j.euroneuro.2015.08.017",2017,3
"10.1016/j.euroneuro.2015.08.017",2018,6
"10.1016/j.euroneuro.2015.08.017",2019,7
"10.1016/j.euroneuro.2015.08.017",2020,16
"10.1016/j.euroneuro.2015.08.017",2021,4
"10.1016/j.euroneuro.2016.03.006",2017,7
"10.1016/j.euroneuro.2016.03.006",2018,16
"10.1016/j.euroneuro.2016.03.006",2019,7
"10.1016/j.euroneuro.2016.03.006",2020,15
"10.1016/j.euroneuro.2016.03.006",2021,4
"10.1016/j.euroneuro.2016.06.013",2016,1
"10.1016/j.euroneuro.2016.06.013",2017,5
"10.1016/j.euroneuro.2016.06.013",2018,18
"10.1016/j.euroneuro.2016.06.013",2019,17
"10.1016/j.euroneuro.2016.06.013",2020,18
"10.1016/j.euroneuro.2016.06.013",2021,8
"10.1016/j.euroneuro.2016.06.013",,1
"10.1016/j.euroneuro.2017.12.005",2019,12
"10.1016/j.euroneuro.2017.12.005",2020,3
"10.1016/j.euroneuro.2017.12.005",2021,4
"10.1016/j.euroneuro.2018.09.006",2021,1
"10.1016/j.eurpsy.2009.12.010",2011,3
"10.1016/j.eurpsy.2009.12.010",2012,4
"10.1016/j.eurpsy.2009.12.010",2014,1
"10.1016/j.eurpsy.2009.12.010",2018,1
"10.1016/j.eurpsy.2014.04.001",2014,1
"10.1016/j.eurpsy.2014.04.001",2015,7
"10.1016/j.eurpsy.2014.04.001",2016,5
"10.1016/j.eurpsy.2014.04.001",2017,5
"10.1016/j.eurpsy.2014.04.001",2018,3
"10.1016/j.eurpsy.2014.04.001",2019,2
"10.1016/j.eurpsy.2014.04.001",2020,3
"10.1016/j.eurpsy.2014.04.001",2021,2
"10.1016/j.eurpsy.2015.01.002",2015,3
"10.1016/j.eurpsy.2015.01.002",2016,4
"10.1016/j.eurpsy.2015.01.002",2017,10
"10.1016/j.eurpsy.2015.01.002",2018,2
"10.1016/j.eurpsy.2015.01.002",2020,1
"10.1016/j.eurpsy.2015.01.002",2021,2
"10.1016/j.eurpsy.2015.01.002",,1
"10.1016/j.eurpsy.2015.01.004",2015,2
"10.1016/j.eurpsy.2015.01.004",2017,3
"10.1016/j.eurpsy.2015.01.004",2018,1
"10.1016/j.eurpsy.2015.01.004",2021,1
"10.1016/j.evolhumbehav.2008.08.006",2009,3
"10.1016/j.evolhumbehav.2008.08.006",2010,5
"10.1016/j.evolhumbehav.2008.08.006",2011,2
"10.1016/j.evolhumbehav.2008.08.006",2012,4
"10.1016/j.evolhumbehav.2008.08.006",2013,3
"10.1016/j.evolhumbehav.2008.08.006",2014,4
"10.1016/j.evolhumbehav.2008.08.006",2015,10
"10.1016/j.evolhumbehav.2008.08.006",2016,2
"10.1016/j.evolhumbehav.2008.08.006",2017,1
"10.1016/j.evolhumbehav.2008.08.006",2018,1
"10.1016/j.evolhumbehav.2008.08.006",2019,1
"10.1016/j.evolhumbehav.2008.08.006",2020,7
"10.1016/j.evolhumbehav.2008.08.006",2021,5
"10.1016/j.evolhumbehav.2018.01.004",2019,4
"10.1016/j.evolhumbehav.2018.01.004",2020,7
"10.1016/j.evopsy.2015.10.002",2021,1
"10.1016/j.expneurol.2009.10.016",2010,12
"10.1016/j.expneurol.2009.10.016",2012,19
"10.1016/j.expneurol.2009.10.016",2013,1
"10.1016/j.expneurol.2009.10.016",2014,3
"10.1016/j.expneurol.2009.10.016",2015,3
"10.1016/j.expneurol.2009.10.016",2016,7
"10.1016/j.expneurol.2009.10.016",2017,5
"10.1016/j.expneurol.2009.10.016",2018,4
"10.1016/j.expneurol.2009.10.016",2020,1
"10.1016/j.expneurol.2009.10.016",2021,1
"10.1016/j.expneurol.2011.06.011",2012,4
"10.1016/j.expneurol.2011.06.011",2013,4
"10.1016/j.expneurol.2011.06.011",2014,9
"10.1016/j.expneurol.2011.06.011",2015,2
"10.1016/j.expneurol.2011.06.011",2016,2
"10.1016/j.expneurol.2011.06.011",2017,2
"10.1016/j.expneurol.2011.06.011",2018,2
"10.1016/j.expneurol.2011.06.011",2019,1
"10.1016/j.expneurol.2012.06.014",2013,10
"10.1016/j.expneurol.2012.06.014",2014,11
"10.1016/j.expneurol.2012.06.014",2015,4
"10.1016/j.expneurol.2012.06.014",2016,1
"10.1016/j.expneurol.2012.06.014",2017,5
"10.1016/j.expneurol.2012.06.014",2018,4
"10.1016/j.expneurol.2012.06.014",2019,1
"10.1016/j.expneurol.2017.07.007",2019,1
"10.1016/j.expneurol.2017.07.007",2020,1
"10.1016/j.expneurol.2017.07.007",2021,2
"10.1016/j.freeradbiomed.2018.11.014",2019,2
"10.1016/j.freeradbiomed.2018.11.014",2021,1
"10.1016/j.heares.2009.08.007",2010,5
"10.1016/j.heares.2009.08.007",2011,3
"10.1016/j.heares.2009.08.007",2012,4
"10.1016/j.heares.2009.08.007",2013,4
"10.1016/j.heares.2009.08.007",2014,2
"10.1016/j.heares.2009.08.007",2015,7
"10.1016/j.heares.2009.08.007",2016,6
"10.1016/j.heares.2009.08.007",2017,6
"10.1016/j.heares.2009.08.007",2018,1
"10.1016/j.heares.2009.08.007",2020,2
"10.1016/j.hrmr.2012.12.003",2014,2
"10.1016/j.hrmr.2012.12.003",2015,1
"10.1016/j.hrmr.2012.12.003",2016,7
"10.1016/j.hrmr.2012.12.003",2017,3
"10.1016/j.hrmr.2012.12.003",2018,2
"10.1016/j.hrmr.2012.12.003",2019,1
"10.1016/j.ijdevneu.2011.08.006",2012,1
"10.1016/j.ijdevneu.2011.08.006",2013,2
"10.1016/j.ijdevneu.2011.08.006",2014,2
"10.1016/j.ijdevneu.2011.08.006",2015,1
"10.1016/j.ijdevneu.2011.08.006",2017,2
"10.1016/j.ijdevneu.2011.08.006",2018,1
"10.1016/j.ijdevneu.2011.08.006",2019,2
"10.1016/j.ijdevneu.2011.10.008",2013,1
"10.1016/j.ijdevneu.2011.10.008",2014,2
"10.1016/j.ijdevneu.2011.10.008",2017,2
"10.1016/j.ijdevneu.2011.10.008",2018,1
"10.1016/j.ijdevneu.2011.10.008",2020,5
"10.1016/j.ijdevneu.2017.03.001",2017,1
"10.1016/j.ijdevneu.2017.10.004",2021,1
"10.1016/j.ijheh.2017.02.002",2018,2
"10.1016/j.ijheh.2017.02.002",2019,2
"10.1016/j.ijheh.2017.02.002",2020,3
"10.1016/j.ijlp.2011.12.008",2014,5
"10.1016/j.ijlp.2011.12.008",2016,2
"10.1016/j.ijlp.2011.12.008",,1
"10.1016/j.ijpsycho.2008.12.017",2010,2
"10.1016/j.ijpsycho.2008.12.017",2011,1
"10.1016/j.ijpsycho.2008.12.017",2012,3
"10.1016/j.ijpsycho.2008.12.017",2013,7
"10.1016/j.ijpsycho.2008.12.017",2014,7
"10.1016/j.ijpsycho.2008.12.017",2015,2
"10.1016/j.ijpsycho.2008.12.017",2016,1
"10.1016/j.ijpsycho.2008.12.017",2019,1
"10.1016/j.ijpsycho.2008.12.017",2020,1
"10.1016/j.ijpsycho.2008.12.017",2021,1
"10.1016/j.ijpsycho.2009.02.007",2012,2
"10.1016/j.ijpsycho.2009.02.007",2014,1
"10.1016/j.ijpsycho.2009.02.007",2015,1
"10.1016/j.ijpsycho.2009.02.007",2018,3
"10.1016/j.ijpsycho.2009.02.007",2019,1
"10.1016/j.ijpsycho.2011.04.003",2012,3
"10.1016/j.ijpsycho.2011.04.003",2013,6
"10.1016/j.ijpsycho.2011.04.003",2014,3
"10.1016/j.ijpsycho.2011.04.003",2015,7
"10.1016/j.ijpsycho.2011.04.003",2016,2
"10.1016/j.ijpsycho.2011.04.003",2017,3
"10.1016/j.ijpsycho.2011.04.003",2018,1
"10.1016/j.ijpsycho.2011.04.003",2019,3
"10.1016/j.ijpsycho.2011.04.003",2020,2
"10.1016/j.ijpsycho.2011.04.003",2021,1
"10.1016/j.ijpsycho.2011.04.003",,1
"10.1016/j.ijpsycho.2011.12.002",2013,1
"10.1016/j.ijpsycho.2011.12.002",2018,2
"10.1016/j.ijpsycho.2012.02.011",2015,3
"10.1016/j.ijpsycho.2012.02.011",2016,1
"10.1016/j.ijpsycho.2012.02.011",2018,1
"10.1016/j.ijpsycho.2012.02.011",2020,1
"10.1016/j.ijpsycho.2012.02.011",2021,2
"10.1016/j.ijpsycho.2012.07.003",2013,1
"10.1016/j.ijpsycho.2012.07.003",2014,3
"10.1016/j.ijpsycho.2012.07.003",2015,2
"10.1016/j.ijpsycho.2012.07.003",2016,3
"10.1016/j.ijpsycho.2012.07.003",2017,7
"10.1016/j.ijpsycho.2012.07.003",2018,2
"10.1016/j.ijpsycho.2012.07.003",2019,2
"10.1016/j.ijpsycho.2012.07.003",2020,3
"10.1016/j.ijpsycho.2012.08.013",2013,1
"10.1016/j.ijpsycho.2012.08.013",2015,2
"10.1016/j.ijpsycho.2012.08.013",2017,2
"10.1016/j.ijpsycho.2012.08.013",2018,1
"10.1016/j.ijpsycho.2012.08.013",2019,5
"10.1016/j.ijpsycho.2012.08.013",2020,21
"10.1016/j.ijpsycho.2012.08.013",2021,1
"10.1016/j.ijpsycho.2012.08.013",,1
"10.1016/j.ijpsycho.2012.09.002",2013,6
"10.1016/j.ijpsycho.2012.09.002",2014,1
"10.1016/j.ijpsycho.2012.09.002",2015,3
"10.1016/j.ijpsycho.2012.09.002",2016,3
"10.1016/j.ijpsycho.2012.09.002",2017,1
"10.1016/j.ijpsycho.2012.09.002",2018,4
"10.1016/j.ijpsycho.2012.09.002",2019,1
"10.1016/j.ijpsycho.2012.09.002",2020,6
"10.1016/j.ijpsycho.2013.01.012",2014,4
"10.1016/j.ijpsycho.2013.01.012",2015,1
"10.1016/j.ijpsycho.2013.01.012",2016,1
"10.1016/j.ijpsycho.2013.01.012",2017,2
"10.1016/j.ijpsycho.2013.01.012",2018,1
"10.1016/j.ijpsycho.2013.03.001",2015,2
"10.1016/j.ijpsycho.2013.03.001",2017,1
"10.1016/j.ijpsycho.2013.03.001",2018,1
"10.1016/j.ijpsycho.2013.04.006",2013,4
"10.1016/j.ijpsycho.2013.04.006",2014,3
"10.1016/j.ijpsycho.2013.04.006",2015,6
"10.1016/j.ijpsycho.2013.04.006",2016,1
"10.1016/j.ijpsycho.2013.04.006",2017,6
"10.1016/j.ijpsycho.2013.04.006",2018,1
"10.1016/j.ijpsycho.2013.04.006",2019,2
"10.1016/j.ijpsycho.2013.04.006",,4
"10.1016/j.ijpsycho.2014.09.002",2015,1
"10.1016/j.ijpsycho.2014.09.002",2016,1
"10.1016/j.ijpsycho.2014.09.002",2017,1
"10.1016/j.ijpsycho.2014.12.002",2019,3
"10.1016/j.ijpsycho.2015.02.030",2015,4
"10.1016/j.ijpsycho.2015.02.030",2016,2
"10.1016/j.ijpsycho.2015.02.030",2017,1
"10.1016/j.ijpsycho.2015.02.030",2018,1
"10.1016/j.ijpsycho.2015.02.030",2019,2
"10.1016/j.ijpsycho.2015.08.001",2016,3
"10.1016/j.ijpsycho.2015.08.001",2018,3
"10.1016/j.ijpsycho.2015.09.007",2016,3
"10.1016/j.ijpsycho.2015.09.007",2017,3
"10.1016/j.ijpsycho.2015.09.007",2018,10
"10.1016/j.ijpsycho.2015.09.007",2019,1
"10.1016/j.ijpsycho.2015.09.007",2020,1
"10.1016/j.ijpsycho.2016.06.007",2017,3
"10.1016/j.ijpsycho.2016.06.007",2018,3
"10.1016/j.ijpsycho.2016.06.007",2019,1
"10.1016/j.ijpsycho.2016.06.007",2021,2
"10.1016/j.ijpsycho.2016.06.007",,1
"10.1016/j.ijpsycho.2016.10.009",2017,1
"10.1016/j.ijpsycho.2016.10.009",2020,1
"10.1016/j.ijpsycho.2017.03.005",2019,4
"10.1016/j.ijpsycho.2017.03.005",2021,3
"10.1016/j.ijpsycho.2017.09.021",2018,1
"10.1016/j.ijpsycho.2017.09.021",2019,2
"10.1016/j.ijpsycho.2018.05.001",2020,2
"10.1016/j.ijpsycho.2018.05.001",2021,2
"10.1016/j.ijpsycho.2018.05.002",2018,1
"10.1016/j.ijpsycho.2018.05.002",2020,3
"10.1016/j.ijpsycho.2018.05.002",2021,7
"10.1016/j.ijresmar.2017.12.004",2019,1
"10.1016/j.ijresmar.2017.12.004",2020,1
"10.1016/j.ijresmar.2017.12.004",2021,2
"10.1016/j.immuni.2018.04.016",2018,25
"10.1016/j.immuni.2018.04.016",2019,48
"10.1016/j.immuni.2018.04.016",2020,97
"10.1016/j.immuni.2018.04.016",2021,32
"10.1016/j.infbeh.2012.07.007",2013,4
"10.1016/j.infbeh.2012.07.007",2014,2
"10.1016/j.infbeh.2012.07.007",2015,4
"10.1016/j.infbeh.2012.07.007",2016,1
"10.1016/j.infbeh.2012.07.007",2017,5
"10.1016/j.infbeh.2012.07.007",2018,9
"10.1016/j.infbeh.2012.07.007",2019,13
"10.1016/j.infbeh.2012.07.007",2020,7
"10.1016/j.inffus.2013.02.002",2015,4
"10.1016/j.inffus.2013.02.002",2020,1
"10.1016/j.inffus.2013.02.002",2021,1
"10.1016/j.intell.2017.06.001",2017,1
"10.1016/j.jaac.2011.12.008",2012,2
"10.1016/j.jaac.2011.12.008",2013,9
"10.1016/j.jaac.2011.12.008",2014,8
"10.1016/j.jaac.2011.12.008",2015,15
"10.1016/j.jaac.2011.12.008",2016,6
"10.1016/j.jaac.2011.12.008",2017,6
"10.1016/j.jaac.2011.12.008",2018,5
"10.1016/j.jaac.2011.12.008",2019,7
"10.1016/j.jaac.2011.12.008",2020,4
"10.1016/j.jaac.2011.12.008",2021,3
"10.1016/j.jaac.2012.12.012",2013,9
"10.1016/j.jaac.2012.12.012",2014,11
"10.1016/j.jaac.2012.12.012",2015,5
"10.1016/j.jaac.2012.12.012",2016,3
"10.1016/j.jaac.2012.12.012",2017,2
"10.1016/j.jaac.2012.12.012",2018,8
"10.1016/j.jaac.2012.12.012",2019,1
"10.1016/j.jaac.2012.12.012",2020,2
"10.1016/j.jaac.2012.12.012",2021,2
"10.1016/j.jaac.2013.09.002",2014,2
"10.1016/j.jaac.2013.09.002",2015,12
"10.1016/j.jaac.2013.09.002",2018,1
"10.1016/j.jaac.2013.09.002",2019,2
"10.1016/j.jaac.2013.09.002",2021,1
"10.1016/j.jaac.2013.09.004",2014,1
"10.1016/j.jaac.2013.09.004",2015,6
"10.1016/j.jaac.2013.09.004",2016,9
"10.1016/j.jaac.2013.09.004",2017,1
"10.1016/j.jaac.2013.09.004",2018,2
"10.1016/j.jaac.2013.09.004",2020,1
"10.1016/j.jaac.2014.09.004",2015,1
"10.1016/j.jaac.2014.09.004",2016,8
"10.1016/j.jaac.2014.09.004",2017,13
"10.1016/j.jaac.2014.09.004",2018,7
"10.1016/j.jaac.2014.09.004",2019,11
"10.1016/j.jaac.2014.09.004",2020,9
"10.1016/j.jaac.2014.09.004",2021,2
"10.1016/j.jaac.2014.09.004",,1
"10.1016/j.jaac.2015.08.001",2016,3
"10.1016/j.jaac.2015.08.001",2017,2
"10.1016/j.jaac.2015.08.001",2019,2
"10.1016/j.jaac.2016.04.013",2017,4
"10.1016/j.jaac.2016.04.013",2018,8
"10.1016/j.jaac.2016.04.013",2019,15
"10.1016/j.jaac.2016.04.013",2020,14
"10.1016/j.jaac.2016.04.013",2021,7
"10.1016/j.jaac.2016.04.013",,1
"10.1016/j.jaac.2016.05.020",2017,11
"10.1016/j.jaac.2016.05.020",2018,15
"10.1016/j.jaac.2016.05.020",2019,14
"10.1016/j.jaac.2016.05.020",2020,11
"10.1016/j.jaac.2016.05.020",2021,8
"10.1016/j.jaac.2016.05.024",2017,4
"10.1016/j.jaac.2016.05.024",2019,5
"10.1016/j.jaac.2016.05.024",2020,1
"10.1016/j.jaac.2016.05.024",2021,3
"10.1016/j.jaac.2016.10.009",2017,1
"10.1016/j.jaac.2016.10.009",2018,2
"10.1016/j.jaac.2016.10.009",2019,8
"10.1016/j.jaac.2016.10.009",2020,5
"10.1016/j.jaac.2016.10.009",2021,3
"10.1016/j.jaac.2016.11.005",2017,6
"10.1016/j.jaac.2016.11.005",2018,18
"10.1016/j.jaac.2016.11.005",2019,9
"10.1016/j.jaac.2016.11.005",2020,24
"10.1016/j.jaac.2016.11.005",2021,6
"10.1016/j.jaac.2018.03.012",2018,6
"10.1016/j.jaac.2018.03.012",2019,2
"10.1016/j.jaac.2018.03.012",2021,20
"10.1016/j.jaac.2018.06.015",2020,1
"10.1016/j.jaac.2018.06.015",2021,1
"10.1016/j.jad.2009.05.029",2010,8
"10.1016/j.jad.2009.05.029",2011,5
"10.1016/j.jad.2009.05.029",2012,27
"10.1016/j.jad.2009.05.029",2013,7
"10.1016/j.jad.2009.05.029",2014,8
"10.1016/j.jad.2009.05.029",2015,19
"10.1016/j.jad.2009.05.029",2016,14
"10.1016/j.jad.2009.05.029",2017,8
"10.1016/j.jad.2009.05.029",2018,11
"10.1016/j.jad.2009.05.029",2019,6
"10.1016/j.jad.2009.05.029",2020,2
"10.1016/j.jad.2009.05.029",2021,3
"10.1016/j.jad.2009.05.029",,2
"10.1016/j.jad.2011.11.036",2013,1
"10.1016/j.jad.2011.11.036",2014,5
"10.1016/j.jad.2011.11.036",2015,4
"10.1016/j.jad.2011.11.036",2016,1
"10.1016/j.jad.2012.01.041",2014,2
"10.1016/j.jad.2012.01.041",2015,9
"10.1016/j.jad.2012.01.041",2016,4
"10.1016/j.jad.2012.01.041",2017,2
"10.1016/j.jad.2012.01.041",2018,4
"10.1016/j.jad.2012.01.041",2019,1
"10.1016/j.jad.2012.01.041",2021,10
"10.1016/j.jad.2012.04.001",2013,1
"10.1016/j.jad.2012.04.001",2014,5
"10.1016/j.jad.2012.04.001",2015,6
"10.1016/j.jad.2012.04.001",2016,4
"10.1016/j.jad.2012.04.001",2018,5
"10.1016/j.jad.2012.04.001",2019,8
"10.1016/j.jad.2012.04.001",2020,6
"10.1016/j.jad.2012.04.001",2021,7
"10.1016/j.jad.2012.04.006",2013,1
"10.1016/j.jad.2012.04.006",2014,4
"10.1016/j.jad.2012.04.006",2015,6
"10.1016/j.jad.2012.04.006",2016,4
"10.1016/j.jad.2012.04.006",2017,5
"10.1016/j.jad.2012.04.006",2019,2
"10.1016/j.jad.2012.04.006",2020,5
"10.1016/j.jad.2012.04.006",2021,4
"10.1016/j.jad.2012.04.021",2013,1
"10.1016/j.jad.2012.04.021",2015,3
"10.1016/j.jad.2012.04.021",2016,1
"10.1016/j.jad.2012.04.021",2017,3
"10.1016/j.jad.2012.04.021",2018,1
"10.1016/j.jad.2012.04.021",2019,3
"10.1016/j.jad.2012.05.012",2013,3
"10.1016/j.jad.2012.05.012",2014,6
"10.1016/j.jad.2012.05.012",2015,1
"10.1016/j.jad.2012.05.012",2017,2
"10.1016/j.jad.2012.05.012",2018,2
"10.1016/j.jad.2012.05.012",2019,1
"10.1016/j.jad.2012.05.012",2020,6
"10.1016/j.jad.2013.02.028",2014,3
"10.1016/j.jad.2013.02.028",2015,5
"10.1016/j.jad.2013.02.028",2016,7
"10.1016/j.jad.2013.02.028",2017,8
"10.1016/j.jad.2013.02.028",2018,12
"10.1016/j.jad.2013.02.028",2020,2
"10.1016/j.jad.2013.02.028",2021,2
"10.1016/j.jad.2013.05.001",2015,3
"10.1016/j.jad.2013.05.001",2016,6
"10.1016/j.jad.2013.05.001",2017,1
"10.1016/j.jad.2013.05.001",2018,1
"10.1016/j.jad.2013.05.001",2019,5
"10.1016/j.jad.2013.05.001",2020,1
"10.1016/j.jad.2013.05.001",2021,25
"10.1016/j.jad.2013.05.001",,1
"10.1016/j.jad.2013.05.019",2015,5
"10.1016/j.jad.2013.05.019",2017,1
"10.1016/j.jad.2013.05.053",2014,2
"10.1016/j.jad.2013.05.053",2015,2
"10.1016/j.jad.2013.05.053",2016,11
"10.1016/j.jad.2013.05.053",2017,2
"10.1016/j.jad.2013.05.053",2018,3
"10.1016/j.jad.2013.05.053",2019,1
"10.1016/j.jad.2013.09.027",2015,4
"10.1016/j.jad.2013.09.027",2016,3
"10.1016/j.jad.2013.09.027",2017,1
"10.1016/j.jad.2013.09.027",2018,1
"10.1016/j.jad.2013.09.027",2020,6
"10.1016/j.jad.2013.09.027",,2
"10.1016/j.jad.2014.09.017",2016,7
"10.1016/j.jad.2014.09.017",2017,2
"10.1016/j.jad.2014.09.017",2018,1
"10.1016/j.jad.2014.09.017",2019,3
"10.1016/j.jad.2014.09.017",2020,1
"10.1016/j.jad.2014.09.017",2021,1
"10.1016/j.jad.2014.12.001",2015,3
"10.1016/j.jad.2014.12.001",2016,1
"10.1016/j.jad.2014.12.001",2017,8
"10.1016/j.jad.2014.12.001",2018,3
"10.1016/j.jad.2014.12.001",2019,3
"10.1016/j.jad.2014.12.001",2020,4
"10.1016/j.jad.2014.12.001",2021,1
"10.1016/j.jad.2015.03.035",2016,2
"10.1016/j.jad.2015.03.035",2017,1
"10.1016/j.jad.2015.03.035",2018,1
"10.1016/j.jad.2015.03.035",2019,1
"10.1016/j.jad.2015.03.035",2020,14
"10.1016/j.jad.2015.03.035",2021,1
"10.1016/j.jad.2015.04.052",2015,5
"10.1016/j.jad.2015.04.052",2016,7
"10.1016/j.jad.2015.04.052",2017,5
"10.1016/j.jad.2015.04.052",2018,6
"10.1016/j.jad.2015.04.052",2019,1
"10.1016/j.jad.2015.04.052",2020,2
"10.1016/j.jad.2015.04.052",2021,2
"10.1016/j.jad.2015.05.007",2015,1
"10.1016/j.jad.2015.05.007",2016,8
"10.1016/j.jad.2015.05.007",2017,3
"10.1016/j.jad.2015.05.007",2018,9
"10.1016/j.jad.2015.05.007",2019,15
"10.1016/j.jad.2015.05.007",2020,6
"10.1016/j.jad.2015.05.007",2021,5
"10.1016/j.jad.2015.07.038",2016,21
"10.1016/j.jad.2015.07.038",2017,6
"10.1016/j.jad.2015.07.038",2018,2
"10.1016/j.jad.2015.07.038",2019,10
"10.1016/j.jad.2015.07.038",2020,3
"10.1016/j.jad.2015.07.038",2021,4
"10.1016/j.jad.2015.07.043",2018,6
"10.1016/j.jad.2015.07.043",2019,3
"10.1016/j.jad.2015.07.043",2020,1
"10.1016/j.jad.2015.08.043",2016,6
"10.1016/j.jad.2015.08.043",2017,2
"10.1016/j.jad.2015.08.043",2018,7
"10.1016/j.jad.2015.08.043",2019,12
"10.1016/j.jad.2015.08.043",2020,5
"10.1016/j.jad.2015.08.043",2021,2
"10.1016/j.jad.2016.11.014",2018,2
"10.1016/j.jad.2016.11.014",2019,2
"10.1016/j.jad.2016.11.014",2020,4
"10.1016/j.jad.2016.11.042",2017,2
"10.1016/j.jad.2016.11.042",2018,1
"10.1016/j.jad.2016.11.042",2019,7
"10.1016/j.jad.2016.11.042",2020,5
"10.1016/j.jad.2016.11.042",2021,7
"10.1016/j.jad.2017.01.043",2017,1
"10.1016/j.jad.2017.01.043",2018,6
"10.1016/j.jad.2017.01.043",2019,1
"10.1016/j.jad.2017.01.043",2020,3
"10.1016/j.jad.2017.01.043",2021,1
"10.1016/j.jad.2017.03.020",2019,3
"10.1016/j.jad.2017.03.020",2020,1
"10.1016/j.jad.2017.03.020",2021,4
"10.1016/j.jad.2017.05.013",2017,1
"10.1016/j.jad.2017.05.013",2018,4
"10.1016/j.jad.2017.05.013",2019,8
"10.1016/j.jad.2017.05.013",2020,8
"10.1016/j.jad.2017.05.013",2021,3
"10.1016/j.jad.2017.06.055",2019,2
"10.1016/j.jad.2017.06.055",2020,4
"10.1016/j.jad.2017.09.001",2017,3
"10.1016/j.jad.2017.09.001",2018,3
"10.1016/j.jad.2017.09.001",2019,3
"10.1016/j.jad.2017.09.001",2020,4
"10.1016/j.jad.2017.09.001",2021,1
